taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
1596,35,5,8,4,1049,14,18,9,9364,7
1597,0,0,0,0,0,0,0,0,1,0
1598,11,14,17,12,17,9,131,14,82550,14
1599,0,0,0,0,0,3,2,1,4,7
1600,0,0,0,0,1,0,0,0,5,0
1601,0,0,0,0,0,0,1,0,2,20
1604,2,0,0,0,0,0,0,0,2,0
1605,4,5,2,365,3,819,735,10,3813,7100
1606,0,0,0,0,0,0,0,0,1,1
1613,1,0,0,0,0,0,0,0,13,1
1618,0,0,0,0,0,0,0,0,0,1
1622,44,42,50,6271,43,14065,7159,39,61299,101946
1623,1,3,9,0,2,0,0,0,0,2
1624,0,1,1,0,1,0,1,0,10,14
1629,0,0,0,0,0,0,0,0,0,1
1632,1,0,0,0,0,0,0,0,9,0
1633,0,0,0,0,0,0,0,0,27,0
1638,0,0,1,0,2,0,0,0,0,1
1639,3,13,21,1,96,0,0,26,1,8
1640,0,0,1,0,0,0,0,0,0,0
1641,1,5,2,0,7,0,0,5,2,4
1642,0,0,2,0,1,0,0,2,0,2
1646,1,0,0,0,0,0,1,0,0,0
1648,0,0,0,0,0,0,0,0,0,1
1650,0,0,0,6,1,0,0,1,0,0
1659,0,0,0,0,0,0,1,0,0,0
1660,0,0,0,0,0,1,1,2,0,0
1661,0,0,0,0,0,1,1,0,0,0
1671,0,1,0,0,0,0,0,0,0,0
1697,1,0,0,0,0,0,0,1,0,0
1705,1,1,65,0,0,0,0,0,0,14
1708,0,0,0,0,357,0,0,0,0,1
1717,0,1,1,0,0,0,0,0,0,1
1719,0,0,0,0,0,0,0,0,0,1
1725,0,0,0,0,0,1,0,0,0,2
1736,0,0,0,0,0,1,0,0,26,1
1747,23149,92650,51273,48,57466,94,64,15695,2462,1928
1748,0,1,0,0,1,0,0,0,0,0
1749,0,1,0,0,2,0,0,0,0,0
1750,0,5,4,0,1,0,0,0,1,1
1752,3,1,1,0,1,2,2,3,0,1
1769,0,0,0,0,1,0,0,0,0,0
1773,0,1,0,0,0,0,0,0,0,0
1774,0,5,0,0,5,0,0,0,0,0
1781,0,0,0,0,0,1,0,0,0,0
1789,0,0,1,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,1,0,0
1795,0,0,0,0,3,0,0,0,0,0
1796,0,0,0,0,1,0,0,0,0,0
1797,0,1,0,0,0,0,0,0,0,0
1824,0,7,1,0,2,0,0,0,0,0
1828,23,0,0,0,1689,0,0,1,1,0
1829,3,2634,588,3,1,0,0,1,1,1
1830,0,150,20,0,1,0,1,0,0,1
1833,0,0,0,0,10,0,0,0,0,0
1863,0,1,0,0,0,0,0,0,0,0
1890,0,0,0,0,1,0,0,0,0,0
1971,0,0,0,0,1,0,0,0,0,0
2014,0,0,0,0,0,0,1,0,0,0
2021,1,0,0,0,0,0,0,0,0,0
2047,0,15,0,0,0,0,0,0,0,0
2051,0,1,1,0,1,0,0,1,0,0
2054,2,2,2,0,1,0,0,0,0,0
2061,0,0,0,0,2,0,0,0,0,0
2074,0,0,0,0,1,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,1,0
2130,0,0,0,0,0,0,1,0,2,0
2133,10,3,0,1,0,25,15,0,0,1
2139,1,0,0,0,0,2,1,0,0,0
2143,0,0,0,0,0,0,0,0,0,1
2148,1,0,0,0,0,0,1,0,0,0
2325,2,0,0,12,18,2,0,0,0,0
2336,0,0,0,0,0,0,1,0,0,0
2342,15,0,0,0,0,0,0,0,0,0
2355,3,0,0,0,0,0,0,0,0,0
2377,0,0,0,0,0,41,52,0,17,0
2738,0,1,6,0,1,0,0,3,0,2
2748,4,20,13,0,14,2,1,21,12,11
2751,1,5,10,3,9,1,1,7,0,4
2756,2,2,91,1,0,0,0,3,0,0
9606,3810,815,5749,5,25736,97,452,7141,702,2279
10090,3796,5507,5129,388,13739,1506,2449,5503,1690,3313
13035,9,1,0,0,0,2,3,0,2,0
13160,1,0,0,0,0,0,0,0,0,0
13373,0,0,0,0,0,0,0,0,1,4
13689,0,0,0,0,20,0,0,0,0,0
13690,1,0,0,0,2,0,0,0,0,0
28028,0,1,5,0,0,0,0,0,0,1
28031,0,1,0,0,1,0,0,0,3,0
28035,5,0,0,382,119,8,1,0,2,0
28037,0,1,0,5,3,1,0,0,0,0
28038,0,0,0,0,0,0,0,0,3,3
28090,0,0,0,0,500,0,0,0,0,0
28092,0,0,0,33,0,5,2,2,48,483
28095,0,0,0,0,0,0,0,0,0,2
28104,0,0,0,0,0,1,0,0,0,0
28111,6,2,0,0,0,5,4,0,21,1
28113,6,0,0,0,0,11,24,0,4,0
28116,906,1,1,1,2,370,148,1,3573,3
28118,9594,7,5,6,10,460,1247,7,2154,5005
28119,17,3,0,0,0,18,11,1,91,2
28124,0,0,0,0,0,0,1,0,3,0
28125,23,0,0,1,0,1,3,1,0,7
28127,846,7,1,0,0,38,35,6,0,16
28128,1,1,0,1,0,2,2,0,45,0
28129,1825,474,0,1,1,1646,1115,338,46,1071
28131,7,1,0,0,0,1,4,4,8,39
28132,8,3,0,0,0,8,7,2,0,4
28133,26,1,0,0,0,75,42,3,1,0
28135,0,0,0,0,0,0,1,0,0,0
28137,3,2,0,0,0,6,3,1,0,1
28141,24,0,0,0,0,0,0,0,0,0
28144,79,0,0,0,2,0,0,0,0,2
28147,1,0,0,0,0,0,0,0,0,0
